Date,DE,FR,ES,IT,GR,RO,HU,AT,PL,SK,RS,HR,BG
12/01/2024 15:00,68899,73674,32703,41120,7138,7981,6687,9052,25988,3821,5391,2582,6127
12/01/2024 16:00,69516,72331,32803,41801,7032,8093,6932,9271,26377,4027,5561,2705,6271
12/01/2024 17:00,70789,74841,34325,43478,7208,8448,6936,9518,26454,3997,5706,2903,6514
12/01/2024 18:00,69893,78360,35172,43485,7575,8461,6849,9366,26028,3971,5612,2881,6737
12/01/2024 19:00,68177,78340,36109,42701,7550,8351,6771,8936,25583,3890,5544,2870,6694
12/01/2024 20:00,64494,75375,36413,40129,7347,8165,6591,8399,24816,3777,5447,2794,6409
12/01/2024 21:00,61203,72591,35942,37051,6826,7730,6383,7756,23375,3568,5300,2704,6188
12/01/2024 22:00,58309,73107,33339,33569,6349,7219,6130,7643,21844,3349,5260,2527,5997
12/01/2024 23:00,55415,73010,30412,30310,5898,6760,5877,7271,20607,3202,5263,2286,5658
13/01/2024 00:00,52378,70607,28096,27699,5428,6516,5549,6984,19527,3060,5241,2066,5369
13/01/2024 01:00,50325,69430,26045,25927,4966,6269,5305,6699,18703,2949,4977,1905,5125
13/01/2024 02:00,49355,68581,24579,24840,4835,6108,5082,6564,18262,2979,4714,1824,4965
13/01/2024 03:00,48971,66039,23562,24360,4667,6052,4973,6411,18137,2923,4444,1796,4910
13/01/2024 04:00,49063,64534,22967,24340,4548,6077,5016,6413,18266,2952,4355,1812,4929
13/01/2024 05:00,49167,65072,22830,25019,4600,6143,5121,6686,18437,2996,4393,1893,5000
13/01/2024 06:00,50178,66628,23154,27412,4883,6324,5428,7093,19302,3131,4520,2092,5183
13/01/2024 07:00,53811,68978,24614,30826,5277,6640,5750,7627,20308,3261,4727,2264,5438
13/01/2024 08:00,57557,71783,26327,33443,5837,7079,5899,8105,21531,3466,5071,2463,5919
13/01/2024 09:00,60752,74716,28467,34879,6515,7431,5896,8373,22797,3620,5320,2505,6194
13/01/2024 10:00,62952,76364,30103,33755,6928,7392,5854,8316,23507,3612,5390,2466,6173
13/01/2024 11:00,64201,77084,30351,32184,7138,7208,5875,8187,23785,3777,5361,2449,6032
13/01/2024 12:00,64594,76879,29951,30898,7283,7091,5797,7903,23896,3661,5326,2373,5895
13/01/2024 13:00,64120,74100,29888,30006,7251,7024,5738,7651,23825,3576,5304,2312,5740
13/01/2024 14:00,63226,72326,30057,30017,7019,6973,5794,7597,23155,3505,5186,2263,5652
13/01/2024 15:00,62738,70988,29493,30777,6962,7122,6025,7836,22834,3448,5139,2281,5707
13/01/2024 16:00,63239,69759,29077,32082,6770,7406,6319,8208,23250,3642,5318,2421,5915
13/01/2024 17:00,65444,71930,29137,35355,6866,7834,6414,8574,23127,3621,5469,2617,6305
13/01/2024 18:00,65405,75694,30540,36916,7304,7960,6361,8474,22841,3597,5452,2638,6522
13/01/2024 19:00,63273,76579,31667,37001,7280,7806,6314,8109,22400,3517,5391,2627,6386
13/01/2024 20:00,59622,74367,31956,35180,7048,7614,6156,7686,21846,3452,5237,2572,6152
13/01/2024 21:00,56991,71869,31935,32351,6720,7250,5957,7281,20744,3288,5067,2514,5957
13/01/2024 22:00,55490,72597,30135,29753,6337,6809,5710,7238,19549,3126,5051,2385,5887
13/01/2024 23:00,53277,72808,27895,27386,5957,6391,5429,6845,18385,2993,5063,2181,5630
14/01/2024 00:00,49436,70655,25655,25180,5451,6086,5108,6575,17353,2856,5078,1964,5325
14/01/2024 01:00,48322,69040,23523,23501,5043,5885,4951,6298,16715,2732,4890,1806,5100
14/01/2024 02:00,47119,68087,22010,22407,4950,5736,4782,6209,16311,2750,4627,1716,4993
14/01/2024 03:00,46263,65548,20982,21783,4781,5691,4688,6036,16109,2734,4420,1673,4925
14/01/2024 04:00,46257,63809,20471,21709,4660,5608,4706,6068,16142,2754,4300,1671,4934
14/01/2024 05:00,45850,63843,20354,22249,4682,5713,4817,6232,16224,2798,4247,1722,5008
14/01/2024 06:00,45479,64532,20596,23738,4851,5832,5074,6437,16679,2906,4284,1824,5150
14/01/2024 07:00,47445,65818,21394,25306,5102,6105,5364,6869,17254,3025,4403,1923,5421
14/01/2024 08:00,50614,67739,22198,27193,5422,6330,5601,7268,18014,3203,4654,2114,5841
14/01/2024 09:00,54680,70771,23831,29080,5933,6443,5571,7590,19215,3468,4869,2319,6078
14/01/2024 10:00,57932,73621,25872,29994,6325,6298,5402,7757,20084,3483,4948,2470,6087
14/01/2024 11:00,59887,74723,26979,29978,6536,6147,5319,7746,20568,3681,4941,2535,5988
14/01/2024 12:00,60017,74178,27353,30332,6537,6098,5306,7483,20932,3493,4899,2482,5817
14/01/2024 13:00,58633,70859,27911,29041,6483,6056,5322,7220,20924,3388,4833,2335,5628
14/01/2024 14:00,57038,69039,28544,28118,6145,6029,5499,7136,20634,3296,4735,2229,5520
14/01/2024 15:00,57107,67896,27570,28520,6212,6233,5805,7290,20351,3256,4699,2196,5634
14/01/2024 16:00,58270,66646,26834,29574,6121,6611,6137,7616,20773,3480,4853,2284,5867
14/01/2024 17:00,61720,69053,26801,32500,6261,7145,6320,8033,21014,3493,5021,2445,6322
14/01/2024 18:00,62622,73480,28465,33892,6743,7303,6343,8106,21089,3508,5067,2477,6555
14/01/2024 19:00,61414,74716,30185,34603,6836,7273,6335,7920,21022,3496,5083,2499,6494
14/01/2024 20:00,59189,72070,31173,33410,6774,7145,6177,7576,20427,3427,5057,2489,6290
14/01/2024 21:00,57744,69317,31128,31353,6510,6864,5906,7195,19540,3224,4951,2447,6050
14/01/2024 22:00,56743,69085,29316,28880,6135,6415,5620,7223,18658,3094,4957,2311,5895
14/01/2024 23:00,53985,68565,26967,26110,5767,6051,5340,6878,17728,2999,4957,2061,5518
15/01/2024 00:00,51829,66220,24552,23905,5197,5799,5056,6630,16969,2880,4890,1825,5144
15/01/2024 01:00,50943,64642,22835,22372,4788,5632,4911,6394,16417,2788,4595,1685,4908
15/01/2024 02:00,49711,64095,21855,21618,4672,5542,4769,6284,16269,2840,4321,1620,4800
15/01/2024 03:00,50230,61997,21416,21441,4544,5518,4725,6204,16391,2838,4145,1593,4753
15/01/2024 04:00,51888,61048,21245,22262,4436,5586,4899,6429,16930,2954,4126,1632,4810
15/01/2024 05:00,55438,63584,22019,24831,4513,5883,5391,7231,18302,3192,4277,1796,5039
15/01/2024 06:00,63033,68910,24828,31481,5173,6641,6297,8479,21544,3670,4687,2219,5558
15/01/2024 07:00,69980,73955,29438,38378,6088,7638,6733,9452,23666,3910,5011,2537,6118
15/01/2024 08:00,72998,76362,33044,43275,6593,8264,6748,9895,24882,3975,5287,2689,6518
15/01/2024 09:00,74240,77092,33909,44923,7128,8387,6452,9882,25519,4009,5424,2757,6617
15/01/2024 10:00,75081,77031,34412,44146,7338,8204,6146,9761,25439,3835,5424,2759,6410
15/01/2024 11:00,75508,76201,34297,42600,7284,8062,6035,9579,25562,3918,5412,2812,6229
15/01/2024 12:00,74550,74580,34192,40162,7285,8054,6053,9397,25902,3872,5386,2802,6062
15/01/2024 13:00,73767,72070,34416,40321,7350,8088,6065,9382,25906,3831,5357,2731,5926
15/01/2024 14:00,72504,71050,34066,41671,7336,8012,6271,9431,25461,3816,5305,2678,5914
15/01/2024 15:00,72053,69896,33343,42043,7346,7934,6597,9519,25163,3764,5249,2637,6005
15/01/2024 16:00,71540,69015,32891,42564,7207,7945,6799,9629,25628,3981,5367,2690,6090
15/01/2024 17:00,73040,71315,32888,43716,7228,8331,6875,9801,25507,3994,5463,2801,6278
15/01/2024 18:00,72747,75988,33862,43035,7559,8379,6811,9606,25236,3952,5439,2786,6494
15/01/2024 19:00,70929,76920,35005,42396,7510,8278,6748,9177,25026,3889,5402,2774,6463
15/01/2024 20:00,67312,73565,35598,40343,7334,8054,6547,8645,24409,3781,5324,2732,6212
15/01/2024 21:00,63943,70205,35045,37347,6875,7626,6288,8037,23038,3517,5140,2657,5985
15/01/2024 22:00,60518,70367,31913,33432,6345,7014,6002,7869,21573,3307,5105,2430,5790
15/01/2024 23:00,56574,70146,28456,30092,5805,6549,5738,7373,20210,3155,5153,2185,5380
16/01/2024 00:00,54293,68082,26232,27402,5182,6262,5403,7123,19026,3014,5048,1942,4994
16/01/2024 01:00,52567,67219,24496,26006,4767,6090,5196,6825,18693,2907,4753,1797,4753
16/01/2024 02:00,51948,66876,23325,25204,4630,5941,5026,6692,18339,2964,4467,1718,4623
16/01/2024 03:00,52274,65149,22730,24911,4503,5860,4971,6557,18351,2951,4303,1703,4578
16/01/2024 04:00,53132,64433,22576,25155,4458,5910,5133,6716,18952,3054,4239,1737,4569
16/01/2024 05:00,56513,66964,23118,27154,4666,6122,5548,7468,19999,3262,4353,1895,4762
16/01/2024 06:00,62958,72310,25426,33101,5228,6723,6369,8627,22626,3766,4696,2278,5308
16/01/2024 07:00,68394,77563,29799,39799,6055,7571,6727,9578,24783,3990,5070,2567,5823
16/01/2024 08:00,70627,79883,32976,44140,6519,8165,6569,9888,25977,4031,5368,2723,6164
16/01/2024 09:00,71014,80410,33354,45470,6931,8317,6201,9708,26565,4037,5406,2734,6289
16/01/2024 10:00,71388,79641,33327,44409,7039,8024,5826,9367,26503,3829,5350,2653,6166
16/01/2024 11:00,71522,78112,33188,42545,6896,7591,5578,9091,26632,3898,5290,2650,6029
16/01/2024 12:00,71193,75717,33144,39907,6839,7364,5615,8838,26500,3881,5222,2606,5894
16/01/2024 13:00,69715,73020,33214,39844,6683,7302,5778,8896,26444,3865,5078,2541,5765
16/01/2024 14:00,68422,72474,33063,41440,6469,7273,6089,8875,25970,3855,5064,2474,5681
16/01/2024 15:00,68506,71736,32746,42153,6482,7485,6496,9090,25862,3793,5030,2477,5723
16/01/2024 16:00,68968,71209,32396,42917,6326,7749,6796,9415,26397,3985,5244,2597,5828
16/01/2024 17:00,71948,73650,32454,44216,6556,8220,6933,9740,26581,3994,5445,2799,6122
16/01/2024 18:00,72143,77420,33658,43628,7128,8394,6909,9603,26165,3975,5450,2755,6433
16/01/2024 19:00,71308,77676,34862,42972,7236,8307,6858,9210,26001,3919,5433,2740,6441
16/01/2024 20:00,68473,74008,35596,40773,7145,8104,6670,8712,25373,3826,5371,2686,6231
16/01/2024 21:00,65557,70574,34971,37715,6720,7701,6423,8125,23798,3602,5218,2602,6022
16/01/2024 22:00,62837,70182,31389,33924,6232,7099,6157,7915,22246,3387,5173,2406,5809
16/01/2024 23:00,59790,69311,28145,30449,5741,6581,5878,7486,20842,3243,5156,2145,5423
17/01/2024 00:00,57797,66587,26113,27728,5168,6292,5531,7172,19864,3104,5023,1901,5027
17/01/2024 01:00,56397,65112,24559,26039,4778,6096,5325,6915,19369,3010,4754,1753,4782
17/01/2024 02:00,55345,64232,23343,25266,4662,5999,5160,6768,19174,3055,4501,1677,4645
17/01/2024 03:00,55417,61656,22789,25095,4543,5983,5106,6676,19020,3063,4290,1675,4653
17/01/2024 04:00,55906,60377,22687,25319,4484,6048,5249,6858,19347,3159,4257,1715,4715
17/01/2024 05:00,58840,62121,23087,27395,4615,6272,5648,7498,20335,3379,4392,1877,4900
17/01/2024 06:00,65838,66342,25283,32914,5094,6910,6463,8648,23091,3833,4726,2281,5441
17/01/2024 07:00,71259,70475,29316,39424,5826,7790,6867,9640,25121,4086,5106,2558,5997
17/01/2024 08:00,74318,72837,32310,43738,6273,8237,6904,10113,26149,4141,5371,2664,6276
17/01/2024 09:00,74747,73572,32743,45600,6623,8181,6931,10124,26695,4170,5416,2722,6204
17/01/2024 10:00,74635,74004,32851,45619,6648,7859,6951,10023,26389,4026,5348,2717,5953
17/01/2024 11:00,74757,74552,32329,45404,6555,7666,6940,9896,26490,4157,5323,2752,5772
17/01/2024 12:00,74558,73572,32089,43886,6490,7641,6908,9798,26567,4098,5289,2746,5646
17/01/2024 13:00,73252,71465,32446,43100,6396,7737,6886,9834,26294,4022,5182,2678,5553
17/01/2024 14:00,71998,70634,31851,43767,6208,7723,6890,9617,25716,3934,5127,2619,5472
17/01/2024 15:00,70668,69185,30941,44119,6211,7733,6962,9499,25494,3898,5115,2596,5534
17/01/2024 16:00,70618,67586,30874,44131,6139,7889,7056,9627,25905,4034,5289,2660,5628
17/01/2024 17:00,72079,68332,31292,44346,6362,8244,7029,9787,25981,4009,5398,2772,5954
17/01/2024 18:00,71909,71936,32490,43684,6869,8292,6929,9547,25601,3968,5362,2742,6259
17/01/2024 19:00,69970,71737,34070,42836,6970,8197,6818,9103,25319,3919,5329,2749,6240
17/01/2024 20:00,65821,67763,34783,40509,6868,7997,6589,8499,24681,3790,5238,2656,6001
17/01/2024 21:00,62590,64252,34458,37478,6474,7620,6313,7847,23311,3533,5054,2523,5762
17/01/2024 22:00,59843,64037,31402,33642,5976,6982,5993,7587,21726,3279,4955,2286,5581
17/01/2024 23:00,56208,63359,28307,30279,5545,6486,5702,7158,20388,3133,4908,2058,5175
18/01/2024 00:00,53968,61244,25997,27728,5087,6140,5350,6828,19382,2983,4813,1837,4788
18/01/2024 01:00,51735,59770,24318,26119,4562,5938,5124,6510,18766,2883,4505,1714,4564
18/01/2024 02:00,50972,59087,23253,25174,4455,5828,4930,6386,18464,2923,4187,1650,4418
18/01/2024 03:00,51442,56917,22751,24859,4321,5828,4863,6278,18359,2914,3994,1637,4397
18/01/2024 04:00,52841,55779,22649,25055,4270,5875,4998,6494,18615,2988,3944,1635,4434
18/01/2024 05:00,56227,58049,22993,26902,4410,6073,5357,7137,19552,3189,4056,1805,4619
18/01/2024 06:00,62718,63023,25289,32498,4893,6620,6119,8265,22305,3624,4384,2165,5113
18/01/2024 07:00,68526,68205,29368,38747,5644,7470,6548,9216,24184,3820,4730,2429,5569
18/01/2024 08:00,71733,70596,32126,42784,6055,8048,6630,9712,25183,3937,4880,2573,5939
18/01/2024 09:00,71978,71639,32365,43723,6396,8309,6677,9819,25607,4002,4973,2595,6089
18/01/2024 10:00,71998,71931,31976,42968,6449,8334,6699,9745,25548,3883,4884,2562,5982
18/01/2024 11:00,72379,71848,31322,42624,6379,8127,6674,9557,25900,4007,4810,2589,5855
18/01/2024 12:00,72456,70898,30944,40213,6258,7973,6693,9086,26127,3935,4775,2561,5674
18/01/2024 13:00,71274,68849,30953,40329,6169,7951,6598,8766,26109,3869,4742,2461,5505
18/01/2024 14:00,69991,68138,30869,41654,6075,7735,6501,8794,25573,3815,4644,2399,5438
18/01/2024 15:00,69487,67209,30551,41469,5918,7671,6546,8974,25383,3745,4637,2356,5485
18/01/2024 16:00,69972,66484,30601,41381,5817,7811,6660,9112,25744,3910,4754,2416,5507
18/01/2024 17:00,72703,69162,30951,42229,6056,8153,6695,9294,25900,3882,4971,2607,5726
18/01/2024 18:00,73061,73922,32041,42007,6524,8204,6626,9172,25473,3819,5000,2580,5977
18/01/2024 19:00,71826,74746,33406,41623,6601,8099,6564,8783,25332,3779,4940,2559,5940
18/01/2024 20:00,69115,71376,34187,39248,6465,7905,6362,8333,24633,3670,4824,2507,5683
18/01/2024 21:00,66014,68604,33817,36382,6084,7514,6108,7812,23195,3460,4675,2422,5457
18/01/2024 22:00,62931,68842,30858,32644,5708,6914,5843,7683,21637,3234,4734,2228,5297
18/01/2024 23:00,59671,68871,27942,29671,5285,6410,5561,7248,20211,3098,4633,2023,4920
19/01/2024 00:00,56778,67084,26097,27147,4799,6076,5205,6992,19228,2955,4582,1820,4544
19/01/2024 01:00,55246,66257,24403,25609,4460,5922,5005,6711,18638,2879,4271,1688,4303
19/01/2024 02:00,54603,66192,23144,24898,4404,5770,4822,6645,18423,2908,3958,1618,4174
19/01/2024 03:00,54940,64656,22799,24735,4321,5817,4775,6581,18426,2902,3782,1616,4097
19/01/2024 04:00,55971,64252,22637,25014,4217,5860,4956,6721,18829,2996,3710,1655,4127
19/01/2024 05:00,58875,66777,22920,26913,4391,6036,5359,7382,19699,3192,3959,1788,4307
19/01/2024 06:00,65698,72348,25224,32236,4865,6598,6154,8449,22442,3640,4211,2177,4750
19/01/2024 07:00,71437,78082,29310,38332,5589,7439,6591,9435,24291,3888,4535,2481,5238
19/01/2024 08:00,73953,80861,32172,42374,6015,7912,6751,9940,25495,4000,4738,2621,5527
19/01/2024 09:00,74289,81567,33107,43658,6274,8018,6868,10075,26182,4076,4841,2676,5516
19/01/2024 10:00,74792,80592,34071,42326,6301,7864,6998,10157,25991,3971,4858,2712,5272
19/01/2024 11:00,74598,79145,34509,41467,6116,7666,7078,10074,26342,4092,4932,2768,5057
19/01/2024 12:00,73629,76952,34824,40255,6030,7625,7076,9677,26207,4041,4964,2758,4891
19/01/2024 13:00,71713,73925,34912,39547,5925,7709,6909,9354,26217,3966,4900,2685,4775
19/01/2024 14:00,69762,72619,34318,40383,5724,7669,6788,9219,25512,3875,4855,2581,4772
19/01/2024 15:00,69608,71300,33495,41068,5750,7664,6820,9176,25265,3813,4865,2559,4831
19/01/2024 16:00,70134,70243,32836,41921,5740,7784,6907,9313,25565,4002,5034,2611,4967
19/01/2024 17:00,72528,73520,32704,42930,5904,8123,6895,9632,25925,4004,5120,2742,5238
19/01/2024 18:00,72403,78088,33515,42396,6364,8161,6789,9445,25438,3949,5136,2720,5541
19/01/2024 19:00,70750,78489,34516,41820,6406,8053,6692,9016,25296,3895,5132,2721,5521
19/01/2024 20:00,66778,75809,34640,39317,6327,7861,6483,8517,24399,3769,5055,2629,5300
19/01/2024 21:00,63169,72994,33919,36093,5958,7451,6268,7957,22857,3514,4884,2562,5137
19/01/2024 22:00,60588,73621,31257,32754,5604,6910,6020,7795,21303,3309,4858,2399,5033
19/01/2024 23:00,57717,73789,28552,29713,5268,6488,5749,7370,19942,3158,4882,2203,4750
20/01/2024 00:00,54922,71650,26730,27253,4844,6210,5417,7121,18853,3011,4904,1986,4460
20/01/2024 01:00,52884,70426,24868,25869,4495,5988,5180,6812,18177,2885,4672,1848,4255
20/01/2024 02:00,52634,69955,23351,24948,4409,5864,4974,6619,17802,2932,4385,1759,4141
20/01/2024 03:00,52061,67514,22448,24457,4269,5859,4884,6479,17803,2909,4198,1735,4104
20/01/2024 04:00,52443,66298,21977,24460,4160,5921,4917,6523,17921,2912,4070,1750,4135
20/01/2024 05:00,52478,67033,21907,25215,4203,5981,5016,6801,18107,2980,4050,1835,4252
20/01/2024 06:00,53218,68809,22319,27839,4453,6140,5327,7185,18964,3096,4194,2026,4468
20/01/2024 07:00,55456,71612,23705,30855,4797,6498,5682,7728,19876,3231,4432,2195,4813
20/01/2024 08:00,59313,74540,25430,33465,5221,7036,5845,8148,21233,3380,4752,2434,5377
20/01/2024 09:00,62633,77078,27431,34778,5760,7459,5701,8280,22619,3497,4971,2560,5839
20/01/2024 10:00,63901,77198,28943,34500,6066,7565,5490,8204,23008,3406,5039,2578,6053
20/01/2024 11:00,64359,76099,28898,33573,6224,7497,5316,7975,23225,3533,4981,2566,6129
20/01/2024 12:00,63747,74273,28106,31703,6371,7333,5190,7681,22900,3417,4929,2518,6064
20/01/2024 13:00,61449,70055,27737,30294,6493,7114,5118,7402,22473,3314,4824,2410,6008
20/01/2024 14:00,58774,67549,27792,29861,6313,6909,5305,7314,21787,3284,4647,2325,5905
20/01/2024 15:00,58021,65855,27171,30146,6344,6942,5682,7519,21640,3254,4609,2306,5854
20/01/2024 16:00,58975,64967,26865,31635,6309,7171,6111,7943,22044,3494,4738,2399,5909
20/01/2024 17:00,62004,68388,27338,34699,6346,7648,6302,8436,22306,3529,4870,2612,6133
20/01/2024 18:00,63007,74235,28697,36357,6672,7828,6250,8397,22101,3528,4853,2615,6258
20/01/2024 19:00,61919,75695,30302,36710,6584,7768,6211,8103,21800,3458,4803,2597,6104
20/01/2024 20:00,59546,73537,30865,34709,6345,7577,6059,7715,21359,3380,4769,2556,5858
20/01/2024 21:00,57248,71490,30892,32016,6080,7255,5837,7337,20254,3241,4697,2503,5595
20/01/2024 22:00,56166,72394,29203,29660,5618,6806,5578,7339,19290,3089,4716,2377,5516
20/01/2024 23:00,53372,72637,26965,27459,5279,6347,5316,6968,18202,2965,4749,2172,5248
21/01/2024 00:00,50672,70782,25170,25457,4869,6073,5033,6722,17082,2833,4811,1966,4954
21/01/2024 01:00,48993,69129,23263,23712,4505,5878,4877,6378,16442,2736,4610,1820,4731
21/01/2024 02:00,47880,68240,21851,22651,4403,5718,4727,6276,16050,2774,4349,1738,4593
21/01/2024 03:00,47350,65599,21089,22202,4272,5683,4630,6148,15913,2758,4122,1705,4547
21/01/2024 04:00,46788,63859,20600,22205,4174,5720,4669,6165,15973,2773,4021,1703,4557
21/01/2024 05:00,46677,63587,20383,22641,4201,5775,4785,6379,16178,2823,4011,1749,4619
21/01/2024 06:00,46812,63992,20723,23928,4384,5920,5055,6661,16691,2964,4045,1857,4760
21/01/2024 07:00,49147,64851,21633,25438,4629,6139,5347,7137,17225,3103,4240,1955,5052
21/01/2024 08:00,52961,66223,22591,27332,4907,6423,5414,7484,18274,3269,4465,2169,5531
21/01/2024 09:00,57287,68230,23939,29065,5427,6672,5311,7546,19291,3439,4752,2335,5807
21/01/2024 10:00,60003,69820,25483,29256,5946,6609,5126,7464,19896,3400,4855,2407,5905
21/01/2024 11:00,61853,70280,25693,28870,6362,6482,5097,7339,19837,3472,4893,2422,5804
21/01/2024 12:00,61642,69206,25356,28569,6506,6338,4964,7062,19477,3300,4886,2334,5646
21/01/2024 13:00,59719,64944,25329,27620,6344,6212,4931,6895,19350,3159,4761,2183,5453
21/01/2024 14:00,58120,62846,25664,27380,5983,6082,5124,6907,19036,3106,4646,2062,5314
21/01/2024 15:00,56773,61353,24949,27820,5969,6221,5535,7103,19124,3108,4600,2034,5331
21/01/2024 16:00,57594,60013,24660,28499,5946,6589,6002,7462,19641,3356,4748,2140,5565
21/01/2024 17:00,61336,62307,25282,31457,6086,7114,6267,7949,20360,3471,5010,2391,6027
21/01/2024 18:00,62403,67437,27107,33625,6670,7411,6308,8087,20546,3499,5034,2463,6370
21/01/2024 19:00,60586,69097,29305,34563,6810,7390,6321,7892,20611,3483,5057,2517,6371
21/01/2024 20:00,58114,66722,30582,33492,6656,7246,6171,7538,20235,3405,5118,2501,6241
21/01/2024 21:00,56757,64283,31185,31523,6364,6997,5911,7214,19364,3221,5067,2507,6015
21/01/2024 22:00,55363,64258,29516,29138,5970,6570,5628,7302,18600,3091,5061,2344,5838
21/01/2024 23:00,52933,64109,27050,26209,5577,6254,5345,6943,17535,2960,5055,2093,5491
22/01/2024 00:00,51863,62136,24659,24133,5050,5941,5063,6797,16673,2879,4975,1883,5134
22/01/2024 01:00,49897,60471,22965,22746,4615,5839,4959,6552,16402,2802,4680,1756,4913
22/01/2024 02:00,48810,59749,21774,22140,4538,5761,4829,6478,16138,2839,4403,1709,4807
22/01/2024 03:00,49074,57086,21259,22064,4427,5717,4799,6440,16267,2841,4197,1697,4798
22/01/2024 04:00,50396,56312,21242,22706,4311,5849,4985,6693,16820,2966,4177,1737,4875
22/01/2024 05:00,53798,58551,21885,25298,4493,6133,5488,7457,18092,3202,4348,1919,5091
22/01/2024 06:00,60818,63588,24554,31988,5142,6856,6445,8744,21327,3723,4799,2365,5664
