Date,AT,BG,DE,ES,FR,GR,HR,HU,IT,PL,RO,SK
2024/1/10 11:00,696.0,1028.78,13666.23,3834.0,1039.0,2548.0,41.2,2113.75,3143.0,3243.46,722.5,233.8
2024/1/10 12:00,770.0,1104.86,15282.8975,4646.0,1039.0,2668.0,41.8,2094.59,3298.0,3303.63,732.25,229.0
2024/1/10 13:00,711.0,1025.06,13872.885,4816.0,2836.0,2438.0,37.5,1733.8725,2643.0,2796.94,596.0,188.8
2024/1/10 14:00,530.0,664.4,9585.9225,4731.0,2784.0,1687.0,26.7,1026.9675,1774.0,1667.64,305.0,109.6
2024/1/10 15:00,261.0,180.32,3817.8475,4683.0,2205.0,540.0,12.0,275.56,875.0,465.19,57.5,29.1
2024/1/10 16:00,33.0,1.82,293.4225,3871.0,1327.0,15.0,2.4,5.1375,170.0,7.48,0.0,1.8
2024/1/10 17:00,0.0,0.05,4.9075,2069.0,578.0,0.0,1.2,0.0,0.0,0.0,0.0,0.8
2024/1/10 18:00,0.0,0.05,3.2475,274.0,291.0,0.0,0.8,0.0,0.0,0.0,0.0,0.8
2024/1/10 19:00,0.0,0.03,3.4075,79.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.8
2024/1/10 20:00,0.0,0.02,4.43,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2024/1/10 21:00,0.0,0.01,3.265,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2024/1/10 22:00,0.0,0.01,3.0275,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8
2024/1/10 23:00,0.0,0.01,2.915,54.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.8
2024/1/11 0:00,0.0,0.01,2.9425,55.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.8
2024/1/11 1:00,0.0,0.01,2.9,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2024/1/11 2:00,0.0,0.01,2.92,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2024/1/11 3:00,0.0,0.01,2.76,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.8
2024/1/11 4:00,0.0,0.02,2.6825,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2024/1/11 5:00,0.0,0.02,2.8125,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2024/1/11 6:00,0.0,1.98,2.76,56.0,0.0,4.0,0.4,0.0025,0.0,0.0,0.0,0.9
2024/1/11 7:00,9.0,199.97,3.4325,55.0,0.0,269.0,2.8,31.9675,34.0,22.01,47.25,2.1
2024/1/11 8:00,115.0,814.63,544.3725,60.0,281.0,965.0,11.4,451.915,735.0,240.78,290.0,40.2
2024/1/11 9:00,303.0,1346.37,4210.2425,1362.0,383.0,1633.0,25.2,1193.655,2442.0,742.16,546.75,119.7
2024/1/11 10:00,535.0,1587.24,9326.2125,5174.0,1062.0,2137.0,40.7,1763.24,4753.0,1087.39,695.25,189.8
2024/1/11 11:00,723.0,1655.2,12970.5075,7599.0,2577.0,2467.0,49.9,2014.9475,5419.0,1040.11,743.75,207.3
2024/1/11 12:00,808.0,1592.69,13759.5775,8353.0,4056.0,2402.0,49.9,1979.6825,5290.0,1069.41,717.5,166.9
2024/1/11 13:00,745.0,1352.29,12115.44,8835.0,4910.0,1968.0,43.4,1563.185,5058.0,908.0,583.25,93.9
2024/1/11 14:00,552.0,825.63,8367.2525,9397.0,5051.0,1253.0,28.7,831.8675,4329.0,558.64,317.75,34.7
2024/1/11 15:00,273.0,188.57,3525.9725,9329.0,4294.0,393.0,13.9,226.975,2142.0,204.63,69.0,11.5
2024/1/11 16:00,40.0,1.52,327.275,7981.0,2746.0,10.0,2.4,9.4625,346.0,37.63,0.25,1.5
2024/1/11 17:00,0.0,0.03,8.675,3575.0,1066.0,0.0,1.2,0.0,1.0,0.0,0.5,1.1
2024/1/11 18:00,0.0,0.02,4.0975,432.0,319.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2
2024/1/11 19:00,0.0,0.03,3.3325,64.0,0.0,0.0,0.4,0.0025,0.0,0.0,0.0,0.1
2024/1/11 20:00,0.0,0.04,3.8175,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/11 21:00,0.0,0.04,3.6575,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/11 22:00,0.0,0.01,3.305,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.1
2024/1/11 23:00,0.0,0.01,2.865,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/12 0:00,0.0,0.01,2.9575,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/12 1:00,0.0,0.01,2.955,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/12 2:00,0.0,0.01,3.07,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/12 3:00,0.0,0.01,3.24,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/12 4:00,0.0,0.01,2.835,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/12 5:00,0.0,0.01,3.1275,50.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.1
2024/1/12 6:00,0.0,1.96,2.925,40.0,0.0,3.0,0.4,0.0,0.0,0.0,0.0,0.1
2024/1/12 7:00,9.0,148.39,4.235,40.0,0.0,315.0,2.8,12.245,39.0,31.33,12.0,0.6
2024/1/12 8:00,101.0,607.77,217.0775,56.0,275.0,1182.0,10.6,188.5725,1042.0,281.65,77.5,27.2
2024/1/12 9:00,267.0,997.73,1405.2675,1649.0,452.0,2227.0,21.8,564.0625,4124.0,792.34,171.25,99.2
2024/1/12 10:00,484.0,1152.65,2832.1975,6725.0,1648.0,2873.0,32.4,947.3025,6746.0,1331.71,241.25,161.1
2024/1/12 11:00,665.0,1126.95,3988.9775,9213.0,3816.0,3070.0,38.2,1197.1675,7940.0,1592.91,300.0,191.4
2024/1/12 12:00,740.0,1004.07,4455.56,10060.0,5518.0,3051.0,35.2,1233.5425,8209.0,1652.55,328.0,186.3
2024/1/12 13:00,690.0,876.54,4017.52,10318.0,6365.0,2660.0,30.4,909.6125,7633.0,1339.7,225.5,155.5
2024/1/12 14:00,518.0,526.31,2774.185,10272.0,6370.0,1848.0,22.6,525.0675,5936.0,751.35,148.5,88.5
2024/1/12 15:00,264.0,142.82,1155.8825,10391.0,5385.0,650.0,10.5,148.3675,2991.0,239.75,39.25,37.2
2024/1/12 16:00,42.0,1.38,113.24,9292.0,3482.0,23.0,2.4,3.4525,504.0,41.01,0.75,10.9
2024/1/12 17:00,0.0,0.02,5.27,5296.0,1319.0,0.0,1.2,0.0,1.0,0.0,0.0,10.2
2024/1/12 18:00,0.0,0.02,4.115,809.0,321.0,0.0,0.8,0.0025,0.0,0.0,0.0,1.3
2024/1/12 19:00,0.0,0.01,4.0,32.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.1
2024/1/12 20:00,0.0,0.01,3.075,28.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,5.4
2024/1/12 21:00,0.0,0.01,2.7525,28.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,3.2
2024/1/12 22:00,0.0,0.01,3.175,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/12 23:00,0.0,0.01,3.1925,28.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0
2024/1/13 0:00,0.0,0.0,3.045,28.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.3
2024/1/13 1:00,0.0,0.01,3.0175,28.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.2
2024/1/13 2:00,0.0,0.01,3.25,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4
2024/1/13 3:00,0.0,0.01,3.125,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1
2024/1/13 4:00,0.0,0.01,2.875,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/1/13 5:00,0.0,0.01,3.12,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
2024/1/13 6:00,0.0,1.05,2.9475,36.0,0.0,2.0,0.4,0.0,0.0,0.0,0.0,1.6
2024/1/13 7:00,11.0,155.71,3.345,36.0,0.0,270.0,2.8,29.9725,61.0,34.41,30.75,3.3
2024/1/13 8:00,120.0,705.47,85.2775,50.0,257.0,1145.0,13.3,406.8325,1258.0,151.65,184.0,50.7
2024/1/13 9:00,327.0,1175.24,772.025,1054.0,416.0,2199.0,29.8,976.3375,3847.0,413.94,371.5,54.1
2024/1/13 10:00,598.0,1413.12,1799.075,4201.0,1402.0,2836.0,45.3,1440.5,5852.0,780.53,517.75,103.7
2024/1/13 11:00,816.0,1494.42,2479.7525,6150.0,3243.0,3307.0,54.7,1525.5475,6774.0,1118.94,562.75,124.6
2024/1/13 12:00,898.0,1428.3,2786.9875,7365.0,4773.0,3403.0,54.0,1441.37,7375.0,1110.63,521.0,145.1
2024/1/13 13:00,819.0,1199.91,2589.9725,7307.0,5822.0,3044.0,47.8,1143.545,7069.0,845.46,424.0,123.6
2024/1/13 14:00,610.0,742.38,1861.7775,7057.0,6250.0,2165.0,33.9,722.5375,5535.0,494.31,229.75,74.6
2024/1/13 15:00,305.0,183.25,800.21,5031.0,5650.0,808.0,15.4,224.4175,3065.0,186.31,53.0,19.0
2024/1/13 16:00,48.0,1.76,74.345,3195.0,3716.0,30.0,2.4,7.6775,558.0,54.5,0.75,0.7
2024/1/13 17:00,0.0,0.03,3.6225,1339.0,1332.0,5.0,1.2,0.0075,1.0,0.0,0.0,0.0
2024/1/13 18:00,0.0,0.03,3.445,131.0,308.0,0.0,0.8,0.005,0.0,0.0,0.0,0.1
2024/1/13 19:00,0.0,0.04,3.1275,33.0,0.0,0.0,0.4,0.0025,0.0,0.0,0.0,0.1
2024/1/13 20:00,0.0,0.02,3.175,32.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,1.6
2024/1/13 21:00,0.0,0.01,3.02,32.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,1.7
2024/1/13 22:00,0.0,0.01,2.9825,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/13 23:00,0.0,0.01,3.13,29.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0
2024/1/14 0:00,0.0,0.01,2.9775,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/14 1:00,0.0,0.01,2.9175,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/14 2:00,0.0,0.01,3.445,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/14 3:00,0.0,0.01,3.2725,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/14 4:00,0.0,0.01,2.9975,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/14 5:00,0.0,0.02,2.8275,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1
2024/1/14 6:00,0.0,2.91,2.71,11.0,0.0,5.0,0.4,0.0,0.0,0.0,0.0,12.1
2024/1/14 7:00,12.0,261.78,3.345,9.0,0.0,509.0,1.7,18.9075,103.0,21.66,42.0,15.2
2024/1/14 8:00,110.0,878.14,263.66,27.0,253.0,2020.0,9.0,271.79,1377.0,192.3,193.25,17.2
2024/1/14 9:00,297.0,1263.24,1887.8475,1502.0,362.0,3230.0,20.3,931.675,3272.0,574.61,412.0,58.0
2024/1/14 10:00,550.0,1496.97,4006.51,4243.0,1140.0,3756.0,33.5,1612.865,4805.0,1041.26,535.5,72.5
2024/1/14 11:00,774.0,1557.47,6135.045,5880.0,2740.0,3862.0,40.4,1791.84,5023.0,1353.36,586.75,89.7
2024/1/14 12:00,877.0,1436.1,7173.865,6774.0,3925.0,3663.0,41.5,1613.465,4981.0,1500.06,542.75,92.3
2024/1/14 13:00,811.0,1129.74,6742.8225,6909.0,4620.0,3200.0,33.9,1176.3925,4297.0,1199.61,463.0,80.2
2024/1/14 14:00,607.0,563.71,5239.9625,6630.0,4656.0,2320.0,25.4,686.2925,2957.0,826.61,249.75,43.3
2024/1/14 15:00,305.0,143.92,2659.315,5641.0,3699.0,890.0,10.7,186.265,1575.0,281.51,43.75,12.0
2024/1/14 16:00,49.0,3.06,377.8975,4125.0,2086.0,40.0,2.4,5.095,361.0,51.4,0.0,5.7
2024/1/14 17:00,0.0,0.06,4.05,1820.0,785.0,7.0,1.2,0.005,2.0,0.0,0.0,1.9
2024/1/14 18:00,0.0,0.03,3.675,183.0,278.0,0.0,0.8,0.0025,0.0,0.0,0.0,0.0
2024/1/14 19:00,0.0,0.01,3.215,14.0,0.0,0.0,0.4,0.005,0.0,0.0,0.0,0.2
2024/1/14 20:00,0.0,0.01,2.975,9.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.4
2024/1/14 21:00,0.0,0.01,3.0725,8.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0
2024/1/14 22:00,0.0,0.01,3.0425,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6
2024/1/14 23:00,0.0,0.01,3.04,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9
2024/1/15 0:00,0.0,0.01,3.335,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/1/15 1:00,0.0,0.01,3.1775,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2024/1/15 2:00,0.0,0.01,3.3475,8.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,4.2
2024/1/15 3:00,0.0,0.01,2.96,8.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,37.8
2024/1/15 4:00,0.0,0.01,3.16,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.7
2024/1/15 5:00,0.0,0.01,3.2825,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.4
2024/1/15 6:00,0.0,2.34,4.4875,8.0,0.0,7.0,0.4,0.0,0.0,0.0,0.5,0.1
2024/1/15 7:00,11.0,168.32,4.0375,8.0,0.0,291.0,1.6,28.67,18.0,45.24,47.75,0.3
2024/1/15 8:00,106.0,616.15,164.7925,16.0,283.0,893.0,4.4,238.4025,493.0,205.29,232.25,32.3
2024/1/15 9:00,272.0,818.03,1363.3525,449.0,455.0,1553.0,11.7,697.1425,1730.0,557.15,367.5,91.7
2024/1/15 10:00,483.0,975.45,3207.505,1662.0,1382.0,1929.0,17.0,1116.925,3564.0,1097.94,347.5,117.0
2024/1/15 11:00,646.0,936.5,4731.085,2527.0,2802.0,1691.0,17.8,1268.615,4271.0,1569.69,319.5,159.9
2024/1/15 12:00,706.0,901.01,5096.225,3048.0,3701.0,1100.0,16.5,1257.9125,4497.0,1939.9,267.25,200.9
2024/1/15 13:00,648.0,730.95,4259.555,3425.0,4315.0,691.0,14.2,1082.055,5109.0,1570.34,174.25,174.9
2024/1/15 14:00,485.0,361.61,2620.6725,3527.0,4465.0,390.0,9.2,608.7475,4892.0,917.05,103.0,105.8
2024/1/15 15:00,249.0,59.69,1039.1375,3032.0,3767.0,133.0,5.2,130.11,2707.0,297.84,28.25,24.0
2024/1/15 16:00,47.0,0.57,116.1425,2490.0,2393.0,8.0,2.0,1.2175,550.0,81.55,0.0,3.3
2024/1/15 17:00,0.0,0.02,3.6325,1225.0,955.0,0.0,1.2,0.005,1.0,0.0,0.0,1.7
2024/1/15 18:00,0.0,0.01,3.2175,132.0,313.0,0.0,0.8,0.0025,0.0,0.0,0.0,0.1
2024/1/15 19:00,0.0,0.02,3.025,20.0,0.0,0.0,0.4,0.0025,0.0,0.0,0.0,0.0
2024/1/15 20:00,0.0,0.04,3.2675,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/15 21:00,0.0,0.02,3.0475,19.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.1
2024/1/15 22:00,0.0,0.01,3.3625,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/15 23:00,0.0,0.01,2.945,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/16 0:00,0.0,0.01,2.7875,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/1/16 1:00,0.0,0.01,3.245,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/1/16 2:00,0.0,0.01,3.14,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/1/16 3:00,0.0,0.01,3.2375,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/1/16 4:00,0.0,0.01,2.94,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/1/16 5:00,0.0,0.01,3.3475,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/16 6:00,0.0,1.69,3.0425,8.0,0.0,5.0,0.4,0.0,0.0,0.0,0.25,0.1
2024/1/16 7:00,11.0,124.88,3.535,8.0,0.0,463.0,2.4,41.1125,88.0,41.09,39.25,2.0
2024/1/16 8:00,116.0,429.17,234.6425,25.0,296.0,1749.0,10.8,472.615,1424.0,464.54,137.5,33.5
2024/1/16 9:00,308.0,711.71,1663.0125,921.0,470.0,2853.0,24.3,1183.8,3998.0,1424.71,274.5,92.1
2024/1/16 10:00,539.0,935.43,3553.4125,3000.0,1409.0,3342.0,35.8,1788.6675,5622.0,2325.5,515.0,155.7
2024/1/16 11:00,720.0,1113.08,5263.4925,4529.0,3135.0,3435.0,42.4,2056.24,5844.0,2788.21,641.0,180.1
2024/1/16 12:00,769.0,1251.05,6743.6025,5733.0,4234.0,3276.0,40.4,2014.47,5256.0,2775.45,647.0,161.3
2024/1/16 13:00,668.0,1108.41,7246.085,5863.0,4913.0,2851.0,36.8,1562.875,5075.0,2207.68,572.5,129.2
2024/1/16 14:00,487.0,748.23,5645.5275,5073.0,5050.0,2017.0,22.4,889.48,4229.0,1243.98,335.0,61.0
2024/1/16 15:00,257.0,147.95,2927.1125,3466.0,4072.0,793.0,10.8,225.245,2377.0,399.71,82.0,14.1
2024/1/16 16:00,52.0,1.68,423.4975,1895.0,2351.0,41.0,2.4,9.2625,420.0,78.79,0.5,10.5
2024/1/16 17:00,0.0,0.05,5.085,776.0,862.0,7.0,1.2,0.0,1.0,0.0,0.0,10.1
2024/1/16 18:00,0.0,0.03,4.515,71.0,301.0,0.0,0.8,0.0,0.0,0.0,0.0,0.9
2024/1/16 19:00,0.0,0.02,3.1225,28.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.1
2024/1/16 20:00,0.0,0.01,2.9575,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/16 21:00,0.0,0.01,3.0625,12.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.1
2024/1/16 22:00,0.0,0.01,2.825,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/16 23:00,0.0,0.01,3.24,12.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.1
2024/1/17 0:00,0.0,0.01,3.1525,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/17 1:00,0.0,0.01,3.145,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/17 2:00,0.0,0.01,3.05,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/17 3:00,0.0,0.01,2.855,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/17 4:00,0.0,0.02,3.05,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/17 5:00,0.0,0.02,3.1875,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/17 6:00,0.0,3.94,3.2925,12.0,0.0,4.0,0.4,0.0,0.0,0.0,0.25,0.1
2024/1/17 7:00,12.0,258.16,3.755,12.0,0.0,344.0,1.6,29.7325,82.0,28.51,65.25,1.7
2024/1/17 8:00,79.0,853.17,164.3925,27.0,288.0,1403.0,4.6,186.2875,611.0,443.39,290.25,25.8
2024/1/17 9:00,174.0,1181.78,1277.1225,808.0,377.0,2411.0,8.9,335.9625,1626.0,1388.18,445.5,43.1
2024/1/17 10:00,328.0,1354.27,2470.17,3234.0,823.0,3108.0,14.4,415.98,1833.0,2372.05,509.0,35.5
2024/1/17 11:00,469.0,1326.98,2889.545,5057.0,1473.0,3179.0,15.9,462.8925,1808.0,3025.39,418.75,25.4
2024/1/17 12:00,525.0,1354.45,2721.935,6177.0,2339.0,3003.0,15.9,470.4675,2063.0,3221.46,319.25,34.8
2024/1/17 13:00,449.0,1156.35,2288.955,6680.0,2329.0,2328.0,14.8,319.2375,1559.0,2248.54,229.0,24.9
2024/1/17 14:00,309.0,691.3,1679.955,6990.0,2246.0,1385.0,10.4,137.0875,1044.0,1130.38,120.25,8.1
2024/1/17 15:00,159.0,146.63,821.945,6131.0,1887.0,442.0,4.8,25.3525,671.0,408.06,24.75,2.4
2024/1/17 16:00,43.0,1.65,106.8925,5368.0,1395.0,21.0,2.0,1.395,189.0,59.68,0.0,1.4
2024/1/17 17:00,0.0,0.04,5.4,2724.0,864.0,1.0,1.2,0.0,4.0,0.0,0.0,1.3
2024/1/17 18:00,0.0,0.05,3.2225,224.0,355.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2
2024/1/17 19:00,0.0,0.03,3.17,19.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.1
2024/1/17 20:00,0.0,0.01,3.07,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/17 21:00,0.0,0.01,2.91,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/17 22:00,0.0,0.01,2.955,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/17 23:00,0.0,0.01,3.2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/18 0:00,0.0,0.01,3.02,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/18 1:00,0.0,0.01,3.21,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/18 2:00,0.0,0.01,2.95,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/18 3:00,0.0,0.01,2.765,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/18 4:00,0.0,0.02,3.03,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/18 5:00,0.0,0.02,3.0125,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/18 6:00,0.0,0.18,2.905,16.0,0.0,3.0,0.4,0.0,0.0,0.0,0.0,0.1
2024/1/18 7:00,14.0,33.01,3.8075,16.0,0.0,245.0,1.6,3.425,79.0,25.65,10.25,0.1
2024/1/18 8:00,86.0,145.13,190.1925,34.0,300.0,1251.0,5.7,68.245,1299.0,171.13,41.5,1.1
2024/1/18 9:00,218.0,337.72,1346.665,1209.0,431.0,2291.0,11.5,174.59,3193.0,454.88,86.5,6.4
2024/1/18 10:00,453.0,506.21,2956.66,4480.0,1258.0,2871.0,19.1,249.3275,5081.0,758.19,132.75,14.9
2024/1/18 11:00,676.0,582.61,4601.95,6111.0,2600.0,3094.0,22.9,308.0625,6681.0,1039.16,164.0,31.4
2024/1/18 12:00,788.0,667.59,5152.2325,6659.0,3666.0,2967.0,23.6,297.205,7072.0,1183.55,211.25,36.5
2024/1/18 13:00,712.0,534.11,4535.5225,6832.0,4217.0,2611.0,23.9,274.0275,7185.0,1002.46,162.25,31.3
2024/1/18 14:00,505.0,414.39,3154.7425,6815.0,4339.0,1512.0,16.1,190.305,6175.0,638.9,101.0,19.6
2024/1/18 15:00,262.0,105.29,1351.56,5475.0,3669.0,469.0,9.2,96.2225,3004.0,220.76,26.75,7.5
2024/1/18 16:00,54.0,0.93,143.045,3732.0,2465.0,29.0,2.4,7.7325,635.0,78.73,0.0,1.6
2024/1/18 17:00,0.0,0.06,3.745,1353.0,1039.0,3.0,1.2,0.0,3.0,0.0,0.0,1.4
2024/1/18 18:00,0.0,0.03,3.475,108.0,349.0,1.0,0.8,0.0,0.0,0.0,0.0,0.2
2024/1/18 19:00,0.0,0.02,4.2775,12.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.1
2024/1/18 20:00,0.0,0.01,3.5125,9.0,0.0,1.0,0.0,0.0025,0.0,0.0,0.0,0.1
2024/1/18 21:00,0.0,0.01,3.1675,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/18 22:00,0.0,0.01,2.99,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/18 23:00,0.0,0.01,2.9175,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/19 0:00,0.0,0.01,2.8475,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/19 1:00,0.0,0.01,3.11,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/19 2:00,0.0,0.01,3.0675,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/19 3:00,0.0,0.01,3.305,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/19 4:00,0.0,0.02,3.425,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024/1/19 5:00,0.0,0.02,2.9325,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1
2024/1/19 6:00,0.0,3.33,2.925,8.0,0.0,5.0,0.4,0.0,0.0,0.0,0.75,0.2
2024/1/19 7:00,14.0,177.51,3.53,8.0,0.0,474.0,1.6,2.0375,96.0,26.33,44.25,0.2
2024/1/19 8:00,79.0,685.5,288.775,16.0,306.0,1829.0,3.7,38.67,1091.0,274.63,195.0,3.3
2024/1/19 9:00,158.0,1095.91,1525.8,173.0,465.0,2997.0,6.8,80.8125,2609.0,845.19,348.25,11.4
2024/1/19 10:00,282.0,1339.13,2990.2775,841.0,1556.0,3484.0,10.8,107.955,3522.0,1353.51,434.75,22.4
2024/1/19 11:00,403.0,1528.75,5083.2125,1624.0,3780.0,3485.0,12.4,132.155,3515.0,1937.99,442.75,27.1
2024/1/19 12:00,480.0,1463.89,6727.1,2485.0,5559.0,3374.0,12.2,161.1575,3876.0,2087.96,361.0,35.0
2024/1/19 13:00,492.0,1113.73,7033.75,3518.0,6410.0,2697.0,11.5,181.8575,3096.0,1956.68,176.25,35.7
2024/1/19 14:00,420.0,584.69,5598.675,3933.0,6245.0,1558.0,8.8,188.005,2010.0,1249.89,83.75,36.5
2024/1/19 15:00,252.0,162.61,2735.0275,3519.0,5041.0,548.0,5.3,67.2525,997.0,526.59,13.75,12.9
2024/1/19 16:00,58.0,4.34,409.7175,3091.0,3446.0,37.0,2.0,3.4075,205.0,74.88,0.0,0.6
2024/1/19 17:00,0.0,0.04,4.96,1619.0,1556.0,1.0,1.2,0.0,0.0,0.0,0.0,1.7
2024/1/19 18:00,0.0,0.03,3.3825,309.0,382.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2
2024/1/19 19:00,0.0,0.02,3.1725,96.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.1
